"Effect_Size_ID","Study_ID","Species_ID","Study_Pop_ID_(1)","Study_Pop_ID_(2)","Treatment_ID","Trait_ID","First_Author","Title","Publication_Year","Publication_Year_Z","Journal","Impact_Factor","Kingdom","Phylum","Class","Order","Family","Scientific_Name","Ecosystem","First_Population","Second_Population","Plasticity_Category","Type","T1","T1_Number","T2","T2_Number","Treatment_Unit","high","Category","Measurement","Trait_Unit","Total_Shared_Control","Shared_Animal_Number","n_(P1T1)","Mean_(P1T1)","SD_(P1T1)","n_(P1T2)","Mean_(P1T2)","SD_(P1T2)","n_(P2T1)","Mean_(P2T1)","SD_(P2T1)","n_(P2T2)","Mean_(P2T2)","SD_(P2T2)","Effect_Size","Variance","Effect_Size_Type","Variance_Type","Percentage_Transformation","Proportion_Transformation","n_(P1T1)_Adjusted","Mean_(P1T1)_Adjusted","SD_(P1T1)_Adjusted","n_(P1T2)_Adjusted","Mean_(P1T2)_Adjusted","SD_(P1T2)_Adjusted","n_(P2T1)_Adjusted","Mean_(P2T1)_Adjusted","SD_(P2T1)_Adjusted","n_(P2T2)_Adjusted","Mean_(P2T2)_Adjusted","SD_(P2T2)_Adjusted","Effect_Size_Adjusted","Variance_Adjusted","Precision","Effect_Size_Type_Adjusted","Variance_Type_Adjusted","Precision_Type"
461,33,1,33.1,33.2,1,7,"Wang, X. H.","Geographic differences on accumulation of sugars and polyols in locust eggs in response to cold acclimation",2010,0.250744344540119,"Journal of Insect Physiology",2.354,"Metazoa","Arthropoda","Insecta","Orthoptera","Acrididae","Locusta migratoria","Terrestrial","Hainen Province","Liaoning Province","Acclimation","Temperature","0",0,"5",5,"℃","T2","Biochemical Assay","Trehalose Content","ug/g",1,195,3,43.2926829268293,7.6569319237039,3,65.5487804878049,18.2182173357092,3,12.1951219512195,1.05612854120054,3,22.2560975609756,6.60080338250335,-0.186769016508053,0.0679967502210216,-0.0373538033016106,0.107996750221022,"No","No",3,43.2926829268293,7.6569319237039,3,65.5487804878049,18.2182173357092,3,12.1951219512195,1.05612854120054,3,22.2560975609756,6.60080338250335,-0.186769016508053,0.0679967502210216,-0.132993728598263,-0.0373538033016106,0.107996750221022,-0.204320501908797
462,34,1,34.1,34.2,1,1,"Dalesman, S.","Influence of rearing and experimental temperatures on predator avoidance behaviour in a freshwater pulmonate snail",2010,0.250744344540119,"Freshwater Biology",3.809,"Metazoa","Mollusca","Gastropoda","Hygrophila","Lymnaeidae","Lymnaea stagnalis","Aquatic","South Drain","Chilton Moor","Transgenerational","Temperature","15",15,"20",20,"℃","T2","Behavioural","Crawl Out","%",1,196,20,0.60968660968661,0.382233842307656,20,0.387464387464387,0.397523195999962,20,0.364672364672365,0.4077160984615,20,0.452421652421652,0.402619647230731,-0.668936414179218,0.174380121672042,-0.133787282835844,0.214380121672042,"No","Yes",20,0.895984160641269,0.391777135581952,20,0.671890095284155,0.407991309153434,20,0.648361342207671,0.423523549887626,20,0.737747719620059,0.404454939842316,-0.416981711525228,0.0643588233523725,-0.132812188373004,-0.0833963423050456,0.104358823352372,-0.190494623879842
463,35,1,35.1,35.2,1,1,"Collin, R.","Temperature-mediated plasticity and genetic differentiation in egg size and hatching size among populations of Crepidula (Gastropoda: Calyptraeidae)",2010,0.250744344540119,"Biological Journal of the Linnean Society",2.138,"Metazoa","Mollusca","Gastropoda","Littorinimorpha","Calyptraeidae","Crepidula atrasolea","Aquatic","Fort Pierce","Sarasota Bay","Transgenerational","Temperature","23",23,"28",28,"℃","T2","Morphology","Egg Diameter","μm",1,197,30,344.4,23.2,14,330.1,19.6,33,337.7,16.4,12,337.1,17.2,-0.0406298285429214,0.000691500401171414,-0.00812596570858428,0.0406915004011714,"No","No",30,344.4,23.2,14,330.1,19.6,33,337.7,16.4,12,337.1,17.2,-0.0406298285429214,0.000691500401171414,0.179602335289587,-0.00812596570858428,0.0406915004011714,0.45169358829241
464,35,1,35.1,35.2,1,2,"Collin, R.","Temperature-mediated plasticity and genetic differentiation in egg size and hatching size among populations of Crepidula (Gastropoda: Calyptraeidae)",2010,0.250744344540119,"Biological Journal of the Linnean Society",2.138,"Metazoa","Mollusca","Gastropoda","Littorinimorpha","Calyptraeidae","Crepidula atrasolea","Aquatic","Fort Pierce","Sarasota Bay","Transgenerational","Temperature","23",23,"28",28,"℃","T2","Morphology","Length","μm",1,198,27,1074,93.2,20,1005,93.4,35,1025,97.1,25,987,103.7,-0.028624602436607,0.00140871188867927,-0.00572492048732141,0.0414087118886793,"No","No",27,1074,93.2,20,1005,93.4,35,1025,97.1,25,987,103.7,-0.028624602436607,0.00140871188867927,0.018816502750519,-0.00572492048732141,0.0414087118886793,0.433461751267381
465,35,2,35.1,35.2,1,1,"Collin, R.","Temperature-mediated plasticity and genetic differentiation in egg size and hatching size among populations of Crepidula (Gastropoda: Calyptraeidae)",2010,0.250744344540119,"Biological Journal of the Linnean Society",2.138,"Metazoa","Mollusca","Gastropoda","Littorinimorpha","Calyptraeidae","Crepidula ustulatulina","Aquatic","Fort Pierce","Sarasota Bay","Transgenerational","Temperature","23",23,"28",28,"℃","T2","Morphology","Egg Diameter","μm",1,199,22,306.3,25.4,8,281.5,22,30,307.5,17.5,13,301.5,17.7,-0.0647274951796524,0.00144912601419587,-0.0129454990359305,0.0414491260141959,"No","No",22,306.3,25.4,8,281.5,22,30,307.5,17.5,13,301.5,17.7,-0.0647274951796524,0.00144912601419587,0.0144931565764815,-0.0129454990359305,0.0414491260141959,0.432453184381076
466,35,2,35.1,35.2,1,2,"Collin, R.","Temperature-mediated plasticity and genetic differentiation in egg size and hatching size among populations of Crepidula (Gastropoda: Calyptraeidae)",2010,0.250744344540119,"Biological Journal of the Linnean Society",2.138,"Metazoa","Mollusca","Gastropoda","Littorinimorpha","Calyptraeidae","Crepidula ustulatulina","Aquatic","Fort Pierce","Sarasota Bay","Transgenerational","Temperature","23",23,"28",28,"℃","T2","Morphology","Length","μm",1,200,30,932.1,89.3,16,873.4,95.6,34,930.7,88.3,28,905.8,101.2,-0.0379280039460994,0.00176530093587816,-0.00758560078921988,0.0417653009358782,"No","No",30,932.1,89.3,16,873.4,95.6,34,930.7,88.3,28,905.8,101.2,-0.0379280039460994,0.00176530093587816,-0.0124977625128085,-0.00758560078921988,0.0417653009358782,0.424630153496377
467,36,1,36.1,36.2,1,1,"Fangue, N. A.","Countergradient Variation in Temperature Preference in Populations of Killifish Fundulus heteroclitus",2009,0.128216809272315,"Physiological and Biochemical Zoology",2.247,"Metazoa","Chordata","Actinopteri","Cyprinodontiformes","Fundulidae","Fundulus heteroclitus","Aquatic","Hampton","Brunswick","Acclimation","Temperature","5",5,"25",25,"℃","T2","Behavioural","Thermal Preference","℃",1,201,9,27.0916905444126,2.49283667621778,9,29.2120343839542,4.38395415472779,9,25.8309455587393,3.35243553008596,9,24.6561604584527,5.07163323782234,0.121900128907781,0.0100158642467139,0.00609500644538903,0.0125158642467139,"No","No",9,27.0916905444126,2.49283667621778,9,29.2120343839542,4.38395415472779,9,25.8309455587393,3.35243553008596,9,24.6561604584527,5.07163323782234,0.121900128907781,0.0100158642467139,-0.114401843839056,0.00609500644538903,0.0125158642467139,2.82136320681625
468,37,1,37.1,37.2,1,1,"Larsen, P. F.","Interpopulation differences in expression of candidate genes for salinity tolerance in winter migrating anadromous brown trout (Salmo trutta L.)",2008,0.00568927400451151,"BMC Genetics",2.797,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo trutta","Aquatic","River Ribe","River Grenaa","Acclimation","Salinity","Low",NA,"High",NA,NA,"T2","Gene Expression","hsp70","Relative Gene Expression",1,202,8,3.23404255319149,0.740668314172488,8,3.10310965630115,0.629568067046617,8,2.76972624798712,0.582993030543497,8,5.4621578099839,1.56679376958565,-0.720423622597139,0.0275247466350206,NA,NA,"No","No",8,3.23404255319149,0.740668314172488,8,3.10310965630115,0.629568067046617,8,2.76972624798712,0.582993030543497,8,5.4621578099839,1.56679376958565,-0.720423622597139,0.0275247466350206,-0.128271376380265,NA,NA,NA
469,37,1,37.1,37.2,1,2,"Larsen, P. F.","Interpopulation differences in expression of candidate genes for salinity tolerance in winter migrating anadromous brown trout (Salmo trutta L.)",2008,0.00568927400451151,"BMC Genetics",2.797,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo trutta","Aquatic","River Ribe","River Grenaa","Acclimation","Salinity","Low",NA,"High",NA,NA,"T2","Gene Expression","atp1a1a.5","Relative Gene Expression",1,202,8,0.227488151658768,0.178731571863898,8,1.30805687203792,0.661306815896423,8,0.320785597381342,0.148133662834498,8,2.98527004909984,1.49985333619929,-0.481472656594499,0.167318435569792,NA,NA,"No","No",8,0.227488151658768,0.178731571863898,8,1.30805687203792,0.661306815896423,8,0.320785597381342,0.148133662834498,8,2.98527004909984,1.49985333619929,-0.481472656594499,0.167318435569792,-0.134900186791573,NA,NA,NA
470,38,1,38.1,38.2,1,1,"Chopelet, J.","Plasticity of Growth Rate and Metabolism in Daphnia magna Populations From Different Thermal Habitats",2008,0.00568927400451151,"Journal of Experimental Zoology Part A: Ecological Genetics and Physiology",2.553,"Metazoa","Arthropoda","Branchiopoda","Diplostraca","Daphniidae","Daphnia magna","Aquatic","Churchill","Gimlet Lake","Transgenerational","Temperature","15",15,"25",25,"℃","T2","Life-History Traits","Individual Growth Rate","μm day-1",1,203,7,191.279069767442,31.5406976744186,7,467.005813953488,51.889534883721,9,170.93023255814,34.593023255814,9,446.656976744186,100.726744186046,-0.0679271864413158,0.0158494906066227,-0.00679271864413158,0.0258494906066227,"No","No",7,191.279069767442,31.5406976744186,7,467.005813953488,51.889534883721,9,170.93023255814,34.593023255814,9,446.656976744186,100.726744186046,-0.0679271864413158,0.0158494906066227,-0.122426936006966,-0.00679271864413158,0.0258494906066227,1.05608131789246
471,39,1,39.1,39.2,1,1,"Pulgar, J. M.","Inter-population thermal variability and physiological response in the intertidal fish Scartichthys viridis (Blenniidae)",2007,-0.116838261263292,"Revista Chilena de Historia Natural",2.471,"Metazoa","Chordata","Actinopteri","Blenniiformes","Blenniidae","Scartichthys viridis","Aquatic","Antofagasta","Carrizal Bajo","Acclimation","Temperature","15",15,"25",25,"℃","T2","Physiological","Metabolic Rate","mg O2 g-1  h-1",2,204,10,0.332807570977918,0.129683310984823,11,0.399053627760252,0.214482044802163,13,0.345425867507886,0.227479575739053,13,0.201892744479495,0.113739787869526,0.718572821148336,0.0992202789311585,0.0718572821148336,0.109220278931159,"No","No",5,0.332807570977918,0.129683310984823,5.5,0.399053627760252,0.214482044802163,6.5,0.345425867507886,0.227479575739053,6.5,0.201892744479495,0.113739787869526,0.718572821148336,0.198440557862317,-0.135104883155531,0.0718572821148336,0.208440557862317,-0.395441705371696
472,39,1,39.1,39.3,1,1,"Pulgar, J. M.","Inter-population thermal variability and physiological response in the intertidal fish Scartichthys viridis (Blenniidae)",2007,-0.116838261263292,"Revista Chilena de Historia Natural",2.471,"Metazoa","Chordata","Actinopteri","Blenniiformes","Blenniidae","Scartichthys viridis","Aquatic","Antofagasta","Las Cruces","Acclimation","Temperature","15",15,"25",25,"℃","T2","Physiological","Metabolic Rate","mg O2 g-1  h-1",2,205,10,0.332807570977918,0.129683310984823,11,0.399053627760252,0.214482044802163,10,0.105678233438486,0.034914737572837,12,0.747634069400631,0.267730251012224,-1.77498334705266,0.0630478488087742,-0.177498334705266,0.0730478488087742,"No","No",5,0.332807570977918,0.129683310984823,5.5,0.399053627760252,0.214482044802163,5,0.105678233438486,0.034914737572837,6,0.747634069400631,0.267730251012224,-1.77498334705266,0.126095697617548,-0.134473501249313,-0.177498334705266,0.136095697617548,-0.286207242673053
473,39,1,39.2,39.3,1,1,"Pulgar, J. M.","Inter-population thermal variability and physiological response in the intertidal fish Scartichthys viridis (Blenniidae)",2007,-0.116838261263292,"Revista Chilena de Historia Natural",2.471,"Metazoa","Chordata","Actinopteri","Blenniiformes","Blenniidae","Scartichthys viridis","Aquatic","Carrizal Bajo","Las Cruces","Acclimation","Temperature","15",15,"25",25,"℃","T2","Physiological","Metabolic Rate","mg O2 g-1  h-1",2,206,13,0.345425867507886,0.227479575739053,13,0.201892744479495,0.113739787869526,10,0.105678233438486,0.034914737572837,12,0.747634069400631,0.267730251012224,-2.49355616820099,0.0793765722571531,-0.249355616820099,0.0893765722571531,"No","No",6.5,0.345425867507886,0.227479575739053,6.5,0.201892744479495,0.113739787869526,5,0.105678233438486,0.034914737572837,6,0.747634069400631,0.267730251012224,-2.49355616820099,0.158753144514306,-0.1348297675811,-0.249355616820099,0.168753144514306,-0.347113873574237
474,40,1,40.1,40.2,1,1,"Pires, M. N.","Interpopulation Variation in Life-History Traits of Poeciliopsis prolifica: Implications for the Study of Placental Evolution",2007,-0.116838261263292,"Journal of Experimental Zoology Part A: Ecological Genetics and Physiology",2.553,"Metazoa","Chordata","Actinopteri","Cyprinodontiformes","Poeciliidae","Poeciliopsis prolifica","Aquatic","Rio El Palillo","Rio Presidio","Developmental","Diet","Low",NA,"High",NA,"μl","T2","Morphology","Length","mm",1,207,12,22.5,1.83597385602301,11,26.99,3.05129480712697,10,22.02,0.758946638440411,12,25.95,1.62812775911474,0.0177306395021755,0.00216359502177508,NA,NA,"No","No",12,22.5,1.83597385602301,11,26.99,3.05129480712697,10,22.02,0.758946638440411,12,25.95,1.62812775911474,0.0177306395021755,0.00216359502177508,-0.0352709746014283,NA,NA,NA
475,40,1,40.1,40.2,1,2,"Pires, M. N.","Interpopulation Variation in Life-History Traits of Poeciliopsis prolifica: Implications for the Study of Placental Evolution",2007,-0.116838261263292,"Journal of Experimental Zoology Part A: Ecological Genetics and Physiology",2.553,"Metazoa","Chordata","Actinopteri","Cyprinodontiformes","Poeciliidae","Poeciliopsis prolifica","Aquatic","Rio El Palillo","Rio Presidio","Developmental","Diet","Low",NA,"High",NA,"μl","T2","Morphology","Weight","mg",1,207,12,72.59,22.6898655791523,11,89.34,34.0949028448535,10,58.48,11.5423134596146,12,120.57,19.8493022547393,-0.515923537060472,0.0275362794894656,NA,NA,"No","No",12,72.59,22.6898655791523,11,89.34,34.0949028448535,10,58.48,11.5423134596146,12,120.57,19.8493022547393,-0.515923537060472,0.0275362794894656,-0.128274699326985,NA,NA,NA
476,40,1,40.1,40.2,1,3,"Pires, M. N.","Interpopulation Variation in Life-History Traits of Poeciliopsis prolifica: Implications for the Study of Placental Evolution",2007,-0.116838261263292,"Journal of Experimental Zoology Part A: Ecological Genetics and Physiology",2.553,"Metazoa","Chordata","Actinopteri","Cyprinodontiformes","Poeciliidae","Poeciliopsis prolifica","Aquatic","Rio El Palillo","Rio Presidio","Developmental","Diet","Low",NA,"High",NA,"μl","T2","Life-History Traits","Brood Size","No.",1,207,12,2.5,0.692820323027551,11,5.5,1.32664991614216,10,2.3,0.948683298050514,12,4,1.3856406460551,0.235072122179483,0.0387024887125248,NA,NA,"No","No",12,2.5,0.692820323027551,11,5.5,1.32664991614216,10,2.3,0.948683298050514,12,4,1.3856406460551,0.235072122179483,0.0387024887125248,-0.130562808621648,NA,NA,NA
477,40,1,40.1,40.2,1,4,"Pires, M. N.","Interpopulation Variation in Life-History Traits of Poeciliopsis prolifica: Implications for the Study of Placental Evolution",2007,-0.116838261263292,"Journal of Experimental Zoology Part A: Ecological Genetics and Physiology",2.553,"Metazoa","Chordata","Actinopteri","Cyprinodontiformes","Poeciliidae","Poeciliopsis prolifica","Aquatic","Rio El Palillo","Rio Presidio","Developmental","Diet","Low",NA,"High",NA,"μl","T2","Life-History Traits","Superfetation","No.",1,207,12,3,0,11,3.2,0.33166247903554,10,2.7,0.632455532033676,12,2.8,0.692820323027551,0.0281708769666964,0.0115655717662579,NA,NA,"No","No",12,3,0,11,3.2,0.33166247903554,10,2.7,0.632455532033676,12,2.8,0.692820323027551,0.0281708769666964,0.0115655717662579,-0.117323367183579,NA,NA,NA
478,40,1,40.1,40.2,1,5,"Pires, M. N.","Interpopulation Variation in Life-History Traits of Poeciliopsis prolifica: Implications for the Study of Placental Evolution",2007,-0.116838261263292,"Journal of Experimental Zoology Part A: Ecological Genetics and Physiology",2.553,"Metazoa","Chordata","Actinopteri","Cyprinodontiformes","Poeciliidae","Poeciliopsis prolifica","Aquatic","Rio El Palillo","Rio Presidio","Developmental","Diet","Low",NA,"High",NA,"μl","T2","Life-History Traits","Interbrood Interval","Days",1,207,11,7.5,0.66332495807108,11,7.5,0.66332495807108,9,8.2,0.6,12,7.4,0.692820323027551,0.102654154060083,0.00274756640976234,NA,NA,"No","No",11,7.5,0.66332495807108,11,7.5,0.66332495807108,9,8.2,0.6,12,7.4,0.692820323027551,0.102654154060083,0.00274756640976234,-0.0567237040295625,NA,NA,NA
479,40,1,40.1,40.2,1,6,"Pires, M. N.","Interpopulation Variation in Life-History Traits of Poeciliopsis prolifica: Implications for the Study of Placental Evolution",2007,-0.116838261263292,"Journal of Experimental Zoology Part A: Ecological Genetics and Physiology",2.553,"Metazoa","Chordata","Actinopteri","Cyprinodontiformes","Poeciliidae","Poeciliopsis prolifica","Aquatic","Rio El Palillo","Rio Presidio","Developmental","Diet","Low",NA,"High",NA,"μl","T2","Biochemical Assay","Lipids","mg",1,207,12,0.1,0.0692820323027551,11,0.11,0.066332495807108,10,0.1,0.0316227766016838,12,0.08,0.0346410161513775,0.318453731118535,0.0986828512396694,NA,NA,"No","No",12,0.1,0.0692820323027551,11,0.11,0.066332495807108,10,0.1,0.0316227766016838,12,0.08,0.0346410161513775,0.318453731118535,0.0986828512396694,-0.133992410138487,NA,NA,NA
480,40,1,40.1,40.2,2,7,"Pires, M. N.","Interpopulation Variation in Life-History Traits of Poeciliopsis prolifica: Implications for the Study of Placental Evolution",2007,-0.116838261263292,"Journal of Experimental Zoology Part A: Ecological Genetics and Physiology",2.553,"Metazoa","Chordata","Actinopteri","Cyprinodontiformes","Poeciliidae","Poeciliopsis prolifica","Aquatic","Rio El Palillo","Rio Presidio","Transgenerational","Diet","Low",NA,"High",NA,"μl","T2","Morphology","Weight","mg",1,208,12,0.83,0.103923048454133,11,0.91,0.099498743710662,10,0.93,0.158113883008419,10,0.99,0.0948683298050514,0.0294985417389183,0.00620203702276853,NA,NA,"No","No",12,0.83,0.103923048454133,11,0.91,0.099498743710662,10,0.93,0.158113883008419,10,0.99,0.0948683298050514,0.0294985417389183,0.00620203702276853,-0.100994171484719,NA,NA,NA
481,40,1,40.1,40.2,2,8,"Pires, M. N.","Interpopulation Variation in Life-History Traits of Poeciliopsis prolifica: Implications for the Study of Placental Evolution",2007,-0.116838261263292,"Journal of Experimental Zoology Part A: Ecological Genetics and Physiology",2.553,"Metazoa","Chordata","Actinopteri","Cyprinodontiformes","Poeciliidae","Poeciliopsis prolifica","Aquatic","Rio El Palillo","Rio Presidio","Transgenerational","Diet","Low",NA,"High",NA,"μl","T2","Biochemical Assay","Lipids","mg",1,208,11,0.06,0.033166247903554,11,0.07,0.0132664991614216,8,0.06,0.0282842712474619,10,0.07,0.0316227766016838,0,0.0792290249433107,NA,NA,"No","No",11,0.06,0.033166247903554,11,0.07,0.0132664991614216,8,0.06,0.0282842712474619,10,0.07,0.0316227766016838,0,0.0792290249433107,-0.133449041972023,NA,NA,NA
482,41,1,41.1,41.2,1,1,"Bubliy, O. A.","Variation of life-history and morphometrical traits in Drosophila buzzatii and Drosophila simulans collected along an altitudinal gradient from a Canary island",2005,-0.3618933317989,"Biological Journal of the Linnean Society",2.138,"Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila buzzatii","Terrestrial","Site 1","Site 2","Developmental","Temperature","25",25,"30",30,"℃","T2","Morphology","Thorax Length","mm x 10",4,209,40,11.04,0.32,40,10.71,0.32,40,11.06,0.31,40,10.75,0.39,-0.00191791486877424,9.58670861051516e-05,-0.000383582973754848,0.0400958670861052,"No","No",10,11.04,0.32,10,10.71,0.32,10,11.06,0.31,10,10.75,0.39,-0.00191791486877424,0.000383468344420606,0.433284023248691,-0.000383582973754848,0.0403834683444206,0.459722694708383
